"","census_tract","Arsenic.Number_abovelimit_EPA","Arsenic.Number_abovelimit_NCGW","Arsenic.Number_at_or_below_LOD","Arsenic.Mean_avg","Arsenic.Med","Arsenic.Minimum","Arsenic.Maximum","Arsenic.Std","Arsenic.IQRange","Arsenic.Number_non_missing","Arsenic.Number_above_LOD","Arsenic.%_above_LOD","Arsenic.%_abovelimit_EPA","Arsenic.%_abovelimit_NCGW","Cadmium.Number_abovelimit_EPA","Cadmium.Number_abovelimit_NCGW","Cadmium.Number_at_or_below_LOD","Cadmium.Mean_avg","Cadmium.Med","Cadmium.Minimum","Cadmium.Maximum","Cadmium.Std","Cadmium.IQRange","Cadmium.Number_non_missing","Cadmium.Number_above_LOD","Cadmium.%_above_LOD","Cadmium.%_abovelimit_EPA","Cadmium.%_abovelimit_NCGW","Calcium.Number_at_or_below_LOD","Calcium.Mean_avg","Calcium.Med","Calcium.Minimum","Calcium.Maximum","Calcium.Std","Calcium.IQRange","Calcium.Number_non_missing","Calcium.Number_above_LOD","Calcium.%_above_LOD","Iron.Number_abovelimit_EPA","Iron.Number_abovelimit_NCGW","Iron.Number_at_or_below_LOD","Iron.Mean_avg","Iron.Med","Iron.Minimum","Iron.Maximum","Iron.Std","Iron.IQRange","Iron.Number_non_missing","Iron.Number_above_LOD","Iron.%_above_LOD","Iron.%_abovelimit_EPA","Iron.%_abovelimit_NCGW","Lead.Number_abovelimit_EPA","Lead.Number_abovelimit_NCGW","Lead.Number_at_or_below_LOD","Lead.Mean_avg","Lead.Med","Lead.Minimum","Lead.Maximum","Lead.Std","Lead.IQRange","Lead.Number_non_missing","Lead.Number_above_LOD","Lead.%_above_LOD","Lead.%_abovelimit_EPA","Lead.%_abovelimit_NCGW","Magnesium.Number_at_or_below_LOD","Magnesium.Mean_avg","Magnesium.Med","Magnesium.Minimum","Magnesium.Maximum","Magnesium.Std","Magnesium.IQRange","Magnesium.Number_non_missing","Magnesium.Number_above_LOD","Magnesium.%_above_LOD","Manganese.Number_abovelimit_EPA","Manganese.Number_abovelimit_NCGW","Manganese.Number_at_or_below_LOD","Manganese.Mean_avg","Manganese.Med","Manganese.Minimum","Manganese.Maximum","Manganese.Std","Manganese.IQRange","Manganese.Number_non_missing","Manganese.Number_above_LOD","Manganese.%_above_LOD","Manganese.%_abovelimit_EPA","Manganese.%_abovelimit_NCGW","Sodium.Number_at_or_below_LOD","Sodium.Mean_avg","Sodium.Med","Sodium.Minimum","Sodium.Maximum","Sodium.Std","Sodium.IQRange","Sodium.Number_non_missing","Sodium.Number_above_LOD","Sodium.%_above_LOD","Chromium.Number_abovelimit_EPA","Chromium.Number_abovelimit_NCGW","Chromium.Number_at_or_below_LOD","Chromium.Mean_avg","Chromium.Med","Chromium.Minimum","Chromium.Maximum","Chromium.Std","Chromium.IQRange","Chromium.Number_non_missing","Chromium.Number_above_LOD","Chromium.%_above_LOD","Chromium.%_abovelimit_EPA","Chromium.%_abovelimit_NCGW","Copper.Number_abovelimit_EPA","Copper.Number_abovelimit_NCGW","Copper.Number_at_or_below_LOD","Copper.Mean_avg","Copper.Med","Copper.Minimum","Copper.Maximum","Copper.Std","Copper.IQRange","Copper.Number_non_missing","Copper.Number_above_LOD","Copper.%_above_LOD","Copper.%_abovelimit_EPA","Copper.%_abovelimit_NCGW","Zinc.Number_abovelimit_EPA","Zinc.Number_abovelimit_NCGW","Zinc.Number_at_or_below_LOD","Zinc.Mean_avg","Zinc.Med","Zinc.Minimum","Zinc.Maximum","Zinc.Std","Zinc.IQRange","Zinc.Number_non_missing","Zinc.Number_above_LOD","Zinc.%_above_LOD","Zinc.%_abovelimit_EPA","Zinc.%_abovelimit_NCGW","Chloride.Number_at_or_below_LOD","Chloride.Mean_avg","Chloride.Med","Chloride.Minimum","Chloride.Maximum","Chloride.Std","Chloride.IQRange","Chloride.Number_non_missing","Chloride.Number_above_LOD","Chloride.%_above_LOD","Sulfate.Number_at_or_below_LOD","Sulfate.Mean_avg","Sulfate.Med","Sulfate.Minimum","Sulfate.Maximum","Sulfate.Std","Sulfate.IQRange","Sulfate.Number_non_missing","Sulfate.Number_above_LOD","Sulfate.%_above_LOD","TotalHardness.Number_at_or_below_LOD","TotalHardness.Mean_avg","TotalHardness.Med","TotalHardness.Minimum","TotalHardness.Maximum","TotalHardness.Std","TotalHardness.IQRange","TotalHardness.Number_non_missing","TotalHardness.Number_above_LOD","TotalHardness.%_above_LOD","TotalAlkalinity.Number_at_or_below_LOD","TotalAlkalinity.Mean_avg","TotalAlkalinity.Med","TotalAlkalinity.Minimum","TotalAlkalinity.Maximum","TotalAlkalinity.Std","TotalAlkalinity.IQRange","TotalAlkalinity.Number_non_missing","TotalAlkalinity.Number_above_LOD","TotalAlkalinity.%_above_LOD","Nitrate.Number_abovelimit_EPA","Nitrate.Number_abovelimit_NCGW","Nitrate.Number_at_or_below_LOD","Nitrate.Mean_avg","Nitrate.Med","Nitrate.Minimum","Nitrate.Maximum","Nitrate.Std","Nitrate.IQRange","Nitrate.Number_non_missing","Nitrate.Number_above_LOD","Nitrate.%_above_LOD","Nitrate.%_abovelimit_EPA","Nitrate.%_abovelimit_NCGW","Nitrite.Number_abovelimit_EPA","Nitrite.Number_abovelimit_NCGW","Nitrite.Number_at_or_below_LOD","Nitrite.Mean_avg","Nitrite.Med","Nitrite.Minimum","Nitrite.Maximum","Nitrite.Std","Nitrite.IQRange","Nitrite.Number_non_missing","Nitrite.Number_above_LOD","Nitrite.%_above_LOD","Nitrite.%_abovelimit_EPA","Nitrite.%_abovelimit_NCGW"
"1491","37123960500",9,9,122,3.89722680778481,0.272257,0.00171375,133,15.4367416853863,0.940370825,158,36,22.7848101265823,5.69620253164557,5.69620253164557,1,1,70,0.0631552446641582,0.001366305,8.58587e-07,6.149389,0.49567269238436,0.00756709775,158,88,55.6962025316456,0.632911392405063,0.632911392405063,2,35881.1780764304,18472.958055,731.135811,1258581.98,103617.939183026,25089.77336575,158,156,98.7341772151899,19,19,52,309.042138816456,32.850892,0.428399,16738.50388,1482.18559589441,99.06294725,158,106,67.0886075949367,12.0253164556962,12.0253164556962,23,23,115,9.09142999491139,0.393923,0.000497026,149,21.8129034575794,2.91440485,158,43,27.2151898734177,14.5569620253165,14.5569620253165,3,5470.00632941139,4551.0371495,1.778334,59000,6402.21971970109,4000,158,155,98.1012658227848,7,31,109,83.18526115,10.161196,0.0815667,3140,323.748462266226,24.70327425,158,49,31.0126582278481,4.43037974683544,19.620253164557,2,19838.073689538,9945.8093325,848.920005,306141.4388,40176.6133329188,11731.80682,158,156,98.7341772151899,0,2,69,0.98732283591962,0.13122,1.62203e-05,40.851498,3.69803966370498,0.428286175,158,89,56.3291139240506,0,1.26582278481013,0,0,65,43.7363336411392,4.328958,0.0243415,870,123.392283088855,18.21449225,158,93,58.8607594936709,0,0,3,6,51,305.681873707405,12.3770605,0.00770697,16000,1554.85560150748,58.56030975,158,107,67.7215189873418,1.89873417721519,3.79746835443038,39,12652.9973697785,4321.9236815,95.754596,350000,39130.4979160932,6681.47832075,158,119,75.3164556962025,54,7864.29390208228,1965.2916715,12.650503,578914.3832,46589.8147160348,3442.76545425,158,104,65.8227848101266,2,92744.525481462,68804.61018,3979.123961,713786.4174,110161.367794493,83295.5839675,158,156,98.7341772151899,1,103340.662942165,89519.113655,773.162008,658340.765,102315.274386399,83105.31926,158,157,99.3670886075949,1,1,26,2288.11940777126,707.106781186547,707.106781186547,18000,3367.44589750086,1427.89321881345,40,14,35,2.5,2.5,0,0,40,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,40,0,0,0,0
"1492","37125950100",6,6,44,4.7031507529697,0.2680255,0.000332346,116,15.9875752691388,1.928154525,66,22,33.3333333333333,9.09090909090909,9.09090909090909,0,1,34,0.0726913073402697,0.0004680615,1.58048e-08,3,0.386907601036814,0.005259859,66,32,48.4848484848485,0,1.51515151515152,0,28487.5500109091,12497.316025,1000,2e+05,41147.9243109452,24651.2704935,66,66,100,11,11,19,257.531826454545,70.2530555,0.208306,3485.994841,609.031964587454,180.81813475,66,47,71.2121212121212,16.6666666666667,16.6666666666667,1,1,58,1.36661696666667,0.5449155,0.0160589,15.318293,2.38477874388466,1.23934725,66,8,12.1212121212121,1.51515151515152,1.51515151515152,4,6212.32964069697,2755.362391,277.682664,36000,8135.79631438393,5582.4023945,66,62,93.9393939393939,6,22,37,131.758790545455,16.3321875,0.448694,1900,318.932287929517,91.00590075,66,29,43.9393939393939,9.09090909090909,33.3333333333333,0,18626.3067908788,10214.400265,1735.053105,160000,23701.8864653873,14780.42250275,66,66,100,0,1,34,0.483627865151515,0.123432,0.00163751,11,1.39287209637347,0.367425675,66,32,48.4848484848485,0,1.51515151515152,0,0,32,21.6228897424242,5.065488,0.370556,303.454156,45.852669083053,13.93200175,66,34,51.5151515151515,0,0,1,1,33,205.247767098485,4.3528465,0.0343712,11890.33728,1462.83077921024,15.142501,66,33,50,1.51515151515152,1.51515151515152,13,24597.9202867273,5450,232.378393,270000,53948.2230949893,13161.48911225,66,53,80.3030303030303,17,9495.59930110606,3595.272271,160.147912,72000,15948.7780334893,5955.946456,66,49,74.2424242424242,3,96240.1813814394,46935.14826,4605.423575,6e+05,132055.675051113,89395.676035,66,63,95.4545454545455,0,84271.292650197,44619.85716,5000,317000,84020.0647326605,105132.1332075,66,66,100,0,0,19,1459.80880163632,707.106781186547,707.106781186547,6200,1581.23135346215,309.669914110089,26,7,26.9230769230769,0,0,0,0,26,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,26,0,0,0,0
"1493","37125950200",1,1,73,0.864886508488636,0.1671,0.000199247,14,1.94851327297498,0.517909775,88,15,17.0454545454545,1.13636363636364,1.13636363636364,0,0,52,0.00743873308375,0.0006383925,1.06054e-06,0.120649,0.0216654557008521,0.002712372325,88,36,40.9090909090909,0,0,0,24571.9014213409,12729.04817,389.367746,180000,33106.7245995299,23848.03887975,88,88,100,20,20,29,673.433523522727,45.6768225,0.702744,17666.83745,2291.46237831464,230.775812,88,59,67.0454545454545,22.7272727272727,22.7272727272727,1,1,78,1.41477497309091,0.418658,0.000601922,38,4.29117313700599,1.04139325,88,10,11.3636363636364,1.13636363636364,1.13636363636364,3,5266.14643460227,2426.4017955,117.902346,69000,10278.1120631356,4014.2736725,88,85,96.5909090909091,16,34,42,196.653298954545,26.4862605,0.365742,3200,492.983648569979,82.72369025,88,46,52.2727272727273,18.1818181818182,38.6363636363636,0,12306.6170464545,7315.173433,1134.750597,1e+05,16202.5986407123,8390.2388025,88,88,100,1,1,50,1.96545427831818,0.1454865,0.000603502,120,12.7864574226868,0.5665805,88,38,43.1818181818182,1.13636363636364,1.13636363636364,0,0,47,17.9797146804545,3.5632105,0.00061928,180,34.4628539048998,12.76349625,88,41,46.5909090909091,0,0,0,0,35,60.9046590431818,11.597347,0.0276429,670,113.292171193333,67.3280875,88,53,60.2272727272727,0,0,27,16940.3792126818,3261.8097155,351.126297,410000,60787.0264103245,6623.143738,88,61,69.3181818181818,36,4914.24560109091,3024.4490485,67.080066,54000,7463.72509735618,3280.368225,88,52,59.0909090909091,0,81530.5183289091,50500,2234.612553,730000,117048.692385398,74691.8013175,88,88,100,0,69125.51685725,49000,1706.499697,274000,64145.1141155548,81001.8460325,88,88,100,2,2,28,2874.25685352067,707.106781186547,707.106781186547,49000,8690.78731947469,0,35,7,20,5.71428571428571,5.71428571428571,0,0,35,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,35,0,0,0,0
"1494","37125950301",2,2,123,2.83800717277778,0.120808,0.000503719,167,18.6686627475014,0.55229055,144,21,14.5833333333333,1.38888888888889,1.38888888888889,0,0,77,0.0174653181265278,0.0004614465,1.05771e-06,0.72316,0.0736327976207894,0.004488451,144,67,46.5277777777778,0,0,11,9575.15942023611,6000,332.221805,58760.08813,11074.8844065941,8893.88988375,144,133,92.3611111111111,32,32,46,494.787503930556,71.893175,0.436029,9700,1387.47788204852,224.22120925,144,98,68.0555555555556,22.2222222222222,22.2222222222222,16,16,104,6.51103829395833,0.8523935,0.00081978,112,17.1822993027469,3.87582675,144,40,27.7777777777778,11.1111111111111,11.1111111111111,21,2838.82196728472,1479.34373,124.478185,30214.65899,4020.88755048741,2123.054731,144,123,85.4166666666667,11,43,92,72.2033847847222,11.468087,0.116364,1400,160.627808377067,47.17265925,144,52,36.1111111111111,7.63888888888889,29.8611111111111,1,10595.3563174792,5973.4811575,816.001079,63100,12778.1080161795,7098.6534105,144,143,99.3055555555556,0,1,68,0.6075277075,0.1144755,0.00137647,28,2.48945177175216,0.3358073,144,76,52.7777777777778,0,0.694444444444444,1,1,57,54.5864695486111,10.3033555,0.0481304,2179.67882,195.416276321718,32.97382525,144,87,60.4166666666667,0.694444444444444,0.694444444444444,0,1,52,80.5765242048611,14.7116485,0.0423856,1239.870429,187.388595449662,53.735484,144,92,63.8888888888889,0,0.694444444444444,39,5826.99132154167,3461.5122365,149.154499,40931.4699,7247.62430457631,4980.1426055,144,105,72.9166666666667,45,4915.61047116667,2530.4375125,62.489514,42697.15946,6303.99385883444,5739.759798,144,99,68.75,13,38714.2382647639,24931.818815,3612.335843,586956.3549,59050.504236342,29541.964855,144,131,90.9722222222222,4,34206.3007891667,19419.208385,774.527928,152000,39856.516394428,40854.21471225,144,140,97.2222222222222,3,3,35,2015.4315880278,707.106781186547,707.106781186547,12000,2673.60885691871,1442.89321881345,55,20,36.3636363636364,5.45454545454545,5.45454545454545,1,1,54,89.4250294255883,70.7106781186548,70.7106781186548,1100,138.789343849457,0,55,1,1.81818181818182,1.81818181818182,1.81818181818182
"1495","37125950302",2,2,95,0.807822555640179,0.1660905,5.98167e-05,14,2.00824517322215,0.5728093,112,17,15.1785714285714,1.78571428571429,1.78571428571429,1,2,54,0.0833882452033036,0.0010517145,1.29714e-06,5,0.528610579837749,0.00558746,112,58,51.7857142857143,0.892857142857143,1.78571428571429,26,5636.55184767857,3000,230.240271,57000,7733.17936883178,6496.00733,112,86,76.7857142857143,28,28,30,469.469322401786,86.431545,0.407545,9500,1374.13603403721,267.95483825,112,82,73.2142857142857,25,25,17,17,70,7.75297315625,1.3082445,0.0130308,198,20.4671099153335,8.74960525,112,42,37.5,15.1785714285714,15.1785714285714,34,2330.45590180357,1325.934559,72.682528,21665.20572,2999.69469763044,2396.48320775,112,78,69.6428571428571,1,20,84,48.8976122214286,10.183761,0.0756548,2972.308543,280.511810307334,19.981788,112,28,25,0.892857142857143,17.8571428571429,7,11937.2060883304,4578.480083,490.353376,210000,25330.6805210815,8562.81286125,112,105,93.75,0,2,50,0.764474766964286,0.107764,0.00122304,18.876522,2.38192517556293,0.298958675,112,62,55.3571428571429,0,1.78571428571429,1,1,43,52.4528673928571,12.0692045,0.139421,1300,147.885365264657,29.8460265,112,69,61.6071428571429,0.892857142857143,0.892857142857143,2,6,37,298.964847873214,13.2603125,0.0160738,8000,1109.292541964,78.9318785,112,75,66.9642857142857,1.78571428571429,5.35714285714286,35,9015.4336680625,2951.6886095,61.024072,220000,24347.4504734116,6348.25443675,112,77,68.75,39,4349.68137141964,1778.699316,31.368998,27000,6193.57280119367,4312.40417275,112,73,65.1785714285714,27,25907.6060146339,16140.063985,3007.684331,190000,30890.1360347882,26072.438655,112,85,75.8928571428571,10,30335.6074199196,13609.91818,661.472029,257336.0822,45439.8447370835,31762.5350495,112,102,91.0714285714286,3,3,24,2014.26406871193,707.106781186547,707.106781186547,14000,3108.50615643774,742.893218813453,40,16,40,7.5,7.5,0,0,40,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,40,0,0,0,0
"1496","37125950401",12,12,105,2.18033773454777,0.250289,0.000301724,18,3.89914048548556,2.4658986,157,52,33.1210191082803,7.64331210191083,7.64331210191083,0,0,82,0.0201494850800828,0.000487746,6.26538e-07,1.980009,0.159529196860614,0.0022145283,157,75,47.7707006369427,0,0,3,11764.2142221083,8000,442.067244,59000,10770.4698770021,11987.733135,157,154,98.0891719745223,46,46,40,1590.23265567516,96.778088,0.41109,133214.1107,10814.3585055889,353.975263,157,117,74.5222929936306,29.2993630573248,29.2993630573248,3,3,123,1.91102279063694,0.473136,0.00277785,42.705395,4.40511465488381,1.5052123,157,34,21.656050955414,1.91082802547771,1.91082802547771,12,4002.65806375159,2663.013798,188.347597,21000,4006.64191266223,4419.312722,157,145,92.3566878980892,9,71,63,123.490430363057,39,0.321752,5350.533103,463.707259606019,101.986749,157,94,59.8726114649682,5.73248407643312,45.2229299363057,0,18510.1475555605,12000,486.374502,150000,19777.3121108363,21670.519975,157,157,100,0,0,72,0.526641606509554,0.100255,0.000248255,8.570062,1.30343085745867,0.480375,157,85,54.140127388535,0,0,3,3,66,60.7402962006369,4.447162,0.0616292,2380.411857,272.934239734592,21.642326,157,91,57.9617834394904,1.91082802547771,1.91082802547771,0,5,64,96.1393971311465,7.175783,0.00345119,3380.74375,361.994364748983,27.352793,157,93,59.2356687898089,0,3.18471337579618,46,8909.27594703185,3883.567165,146.054785,220000,20616.7946440327,4902.108312,157,111,70.7006369426752,33,6834.36649621019,4629.131456,83.197527,140000,12850.0133175561,5083.173628,157,124,78.9808917197452,7,49440.9573102548,34916.60215,3835.850328,234862.2051,43948.7316538887,47497.88275,157,150,95.5414012738854,0,64219.6623634713,42976.70124,758.676385,228182.4055,56486.2340473422,96530.11071,157,157,100,0,0,47,1023.22256881051,707.106781186547,707.106781186547,5600,936.626232137089,0,54,7,12.962962962963,0,0,0,0,54,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,54,0,0,0,0
"1497","37125950402",16,16,82,4.31035659590698,0.401619,0.000266452,70,9.60237088345742,4.9287292,129,47,36.4341085271318,12.4031007751938,12.4031007751938,0,0,78,0.0189479637650853,0.000911424,2.97479e-07,0.537423,0.0702898480811092,0.0053598169,129,51,39.5348837209302,0,0,3,16004.3784417209,12000,585.888765,79623.61531,15283.4762165446,16370.817243,129,126,97.6744186046512,57,57,26,708.221145868217,214.567872,0.275792,11000,1589.18141716941,526.443807,129,103,79.8449612403101,44.1860465116279,44.1860465116279,5,5,109,2.64816072674419,0.446162,0.00158931,48,7.24490315892465,1.2936207,129,20,15.5038759689922,3.87596899224806,3.87596899224806,10,5226.69342610078,3875.517413,258.661314,43174.6681,5572.91611730932,5398.664688,129,119,92.2480620155039,15,74,44,118.092925496124,60,0.367865,1120,161.602356966069,169.398545,129,85,65.8914728682171,11.6279069767442,57.3643410852713,0,22818.9642735891,11000,1406.963641,330000,38493.941825393,19074.917152,129,129,100,0,2,72,0.808508078728682,0.144134,0.000703316,20,2.6069098475362,0.3855577,129,57,44.1860465116279,0,1.55038759689922,0,0,67,21.8545876697674,3.638966,0.0718636,470,61.5611619683032,14.551992,129,62,48.062015503876,0,0,0,7,61,182.42548679845,12.863369,0.102521,4487.917719,618.456750798617,58.177564,129,68,52.7131782945737,0,5.42635658914729,38,14679.6738272481,4869.024162,278.779616,370000,45310.6428842516,7050.878123,129,91,70.5426356589147,44,8608.82489109302,3703.292926,90.657159,390000,34454.259187938,6362.730135,129,85,65.8914728682171,4,62229.9934855969,50532.8892,6142.406473,357665.4399,56950.7644829,55759.57516,129,125,96.8992248062015,0,74829.0571403954,64000,2000,222000,58777.7829476749,88838.15435,129,129,100,0,0,50,720.692922731909,707.106781186547,707.106781186547,1400,97.0244574662539,0,51,1,1.96078431372549,0,0,0,0,50,71.2849785477007,70.7106781186548,70.7106781186548,100,4.10132541051335,0,51,1,1.96078431372549,0,0
"1498","37125950501",0,0,85,0.594747715979798,0.138083,0.000803272,8,1.30529841559674,0.410805,99,14,14.1414141414141,0,0,0,0,58,0.0171657450608182,0.000699702,4.72211e-07,0.547256,0.0662012549795804,0.0054355626,99,41,41.4141414141414,0,0,3,14417.5377420909,12000,487.436446,43945.09723,10585.7810744792,16555.5388345,99,96,96.969696969697,37,37,18,621.281356868687,200,7.061795,4951.233992,1007.71734953647,428.8007185,99,81,81.8181818181818,37.3737373737374,37.3737373737374,3,3,78,2.33700396565657,0.748498,0.0101331,27,4.23704929336793,2.129101,99,21,21.2121212121212,3.03030303030303,3.03030303030303,6,4059.96672707071,3000,196.114367,20746.9156,3436.76501554984,4510.0166415,99,93,93.9393939393939,12,67,18,141.936418262626,80,0.794739,1390,193.480753512654,151.2160555,99,81,81.8181818181818,12.1212121212121,67.6767676767677,0,9779.57734020202,7500,1498.658011,44000,8033.80763717493,6169.619409,99,99,100,0,1,57,0.589182784343434,0.136886,0.00023,14.193537,1.72566387140727,0.32010485,99,42,42.4242424242424,0,1.01010101010101,1,1,55,33.5538366121212,5.869159,0.0557575,1497.771722,153.982741081141,16.494712,99,44,44.4444444444444,1.01010101010101,1.01010101010101,1,1,48,91.4777777848485,7.661118,0.0152854,5458.005982,549.383152270217,36.1495275,99,51,51.5151515151515,1.01010101010101,1.01010101010101,39,4603.43994865657,3573.463184,426.254493,34640,4387.36897010885,3607.0679195,99,60,60.6060606060606,30,5274.03343773737,3514.653568,55.533356,35345.04949,5848.08918148923,5377.8544175,99,69,69.6969696969697,3,53299.4390738485,42000,5587.373569,164884.7426,37374.6509477581,56943.49501,99,96,96.969696969697,3,62192.0797933939,65000,686.034233,161000,44900.9527497029,74265.756245,99,96,96.969696969697,0,0,33,1090.38220471463,707.106781186547,707.106781186547,5600,1149.74183483385,0,38,5,13.1578947368421,0,0,0,0,38,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,38,0,0,0,0
"1499","37125950502",0,0,137,0.460556205651899,0.1000124,0.000270992,6,0.881377724887055,0.322504625,158,21,13.2911392405063,0,0,0,0,80,0.0132226141474114,0.0006637435,1.83934e-07,0.342961,0.0456138149196474,0.005611143875,158,78,49.3670886075949,0,0,3,14161.8061914873,12427.865725,844.820686,110317.1545,15693.0338392195,11089.553471,158,155,98.1012658227848,46,46,39,523.651237075949,100,0.277754,7800,1152.91247565879,358.23157925,158,119,75.3164556962025,29.1139240506329,29.1139240506329,3,3,129,1.85750483341772,0.7077355,0.00890278,19,3.02583313989859,2.165201,158,29,18.3544303797468,1.89873417721519,1.89873417721519,30,3084.8508740443,2279.57,240.705097,13000,2734.83526362047,3714.47700025,158,128,81.0126582278481,15,77,64,114.044558835443,40,0.142847,2160,211.385340152272,148.95220675,158,94,59.4936708860759,9.49367088607595,48.7341772151899,1,10600.8811149557,7349.8502455,754.160322,56000,9849.6529523658,9113.4263965,158,157,99.3670886075949,0,0,77,0.594605760126582,0.1384325,0.00152225,9.676092,1.4736239453154,0.3826685,158,81,51.2658227848101,0,0,0,0,66,27.8223279632911,5.67926,0.0515781,508.307141,65.487882936987,17.58030575,158,92,58.2278481012658,0,0,0,4,42,110.669892183797,15.970794,0.00383304,1300,228.12785913959,106.6678,158,116,73.4177215189873,0,2.53164556962025,33,7019.74121457595,4843.4770835,52.994475,47122.77317,7432.30843045851,6348.548626,158,125,79.1139240506329,17,12504.555336943,6289.960038,225.596237,330000,28539.808322344,14988.67249125,158,141,89.2405063291139,4,47002.3847639557,38000,6112.738827,310000,40479.2035661579,42844.764115,158,154,97.4683544303797,0,41444.3506070253,25011.62872,924.8084,188000,36169.3745811551,62825.31861675,158,158,100,0,0,35,1042.27531644947,707.106781186547,707.106781186547,4300,1006.59436799859,0,39,4,10.2564102564103,0,0,0,0,39,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,39,0,0,0,0
"1500","37125950601",0,0,26,0.856099757096774,0.212004,0.00360441,4.906736,1.38881683890078,0.44103515,31,5,16.1290322580645,0,0,0,0,14,0.00889353268451613,0.00127094,3.51692e-06,0.0700925,0.0156215628778272,0.009585298,31,17,54.8387096774194,0,0,8,4155.77897516129,2000,468.325167,18000,4323.52084060523,6265.961712,31,23,74.1935483870968,9,9,10,356.584006096774,40.235875,0.569706,4583.958495,865.464904678812,365.8114425,31,21,67.741935483871,29.0322580645161,29.0322580645161,3,3,18,7.85044115193548,2.095087,0.00238721,84.782982,17.0267978684577,6.238718,31,13,41.9354838709677,9.67741935483871,9.67741935483871,8,1904.17377109677,1000,172.824479,6000,1925.05801879193,1491.2042205,31,23,74.1935483870968,0,2,26,11.8425448258065,8.26509,0.0132036,78.341685,17.1614171249182,11.413249,31,5,16.1290322580645,0,6.45161290322581,4,5992.46633496774,4657.948506,453.847243,19604.55971,4748.10073073894,5298.2016625,31,27,87.0967741935484,0,0,14,0.240291320774194,0.0876433,0.000880424,2.606937,0.495088800917388,0.19068815,31,17,54.8387096774194,0,0,0,0,8,85.286529516129,10.636996,0.210939,650,148.086523183006,76.997707,31,23,74.1935483870968,0,0,1,1,10,227.33920073871,8.439275,0.0113565,5454.921503,974.529489316911,72.4907295,31,21,67.741935483871,3.2258064516129,3.2258064516129,10,3769.02544580645,2654.665183,41.917923,23326.92582,4785.55283190522,4546.0378515,31,21,67.741935483871,13,1994.781697,859.70966,33.872046,18000,3328.01770582083,2187.361756,31,18,58.0645161290323,8,19226.856367,11028.69514,2719.344529,69000,18461.5639153711,19595.54037,31,23,74.1935483870968,3,17213.5761357419,9394.717905,518.772888,95725.07508,24074.7077592472,16700.39617,31,28,90.3225806451613,0,0,8,811.872694388042,707.106781186547,707.106781186547,1650,314.297739604484,0,9,1,11.1111111111111,0,0,0,0,9,70.7106781186548,70.7106781186548,70.7106781186548,70.7106781186548,0,0,9,0,0,0,0
"1501","37125950602",4,4,56,2.07597544071429,0.0765439,0.0010603,60,8.22727054257606,0.311206825,70,14,20,5.71428571428571,5.71428571428571,0,1,38,0.0589500370031571,0.0006748735,2.01231e-07,3.267268,0.390853017874208,0.003455228,70,32,45.7142857142857,0,1.42857142857143,10,14109.9490196571,4895.689557,710.522208,450000,53577.5780544132,8849.8066045,70,60,85.7142857142857,19,19,15,554.779846042857,93.4127555,0.2085,17212.29504,2102.95436836074,314.91161375,70,55,78.5714285714286,27.1428571428571,27.1428571428571,4,4,57,6.15559704571429,0.7283775,0.0142496,169,26.7570163857201,1.44297625,70,13,18.5714285714286,5.71428571428571,5.71428571428571,18,2211.88771922857,1442.1130425,245.001033,13000,2400.62865992471,2085.513582,70,52,74.2857142857143,2,22,41,60.9659768314286,12.8597025,0.0881642,540,102.946032979653,78.33023525,70,29,41.4285714285714,2.85714285714286,31.4285714285714,0,13482.4623472286,7880.7194235,1100,220000,26911.1676445411,7448.4960405,70,70,100,0,0,32,0.3624089207,0.05932145,0.000575929,4.348443,0.825811324668349,0.198336525,70,38,54.2857142857143,0,0,0,0,27,36.6785715528571,5.061058,0.0523107,502.227013,75.4068421430711,41.241651,70,43,61.4285714285714,0,0,0,3,24,149.618514575714,10.244278,0.0709953,4376.719454,598.569556274303,39.043507,70,46,65.7142857142857,0,4.28571428571429,21,4376.14027342857,2967.1549015,252.170038,23000,4198.99125893382,4961.2320415,70,49,70,15,20281.417169,4776.5606255,103.13028,760000,91715.7291686998,8351.10971875,70,55,78.5714285714286,11,46540.7382309714,22464.20495,2763.934085,1200000,142570.738377235,29817.084315,70,59,84.2857142857143,1,31994.8874583714,23750.046725,759.559496,146000,28870.8511983989,37779.188583,70,69,98.5714285714286,0,0,18,801.329621969422,707.106781186547,707.106781186547,1700,255.468939016196,0,21,3,14.2857142857143,0,0,0,0,20,76.8673124939569,70.7106781186548,70.7106781186548,200,28.2132430509893,0,21,1,4.76190476190476,0,0
